date,time,sender,message,VADER_Sentiment,Manual_Label,ML_Sentiment
,,system,"print(""Predicted class name:"", predicted_class_name)",Neutral,Neutral,Neutral
,,system,# Display the image with the predicted class name,Neutral,Neutral,Neutral
,,system,"plt.imshow(img, cmap='gray')",Neutral,Neutral,Neutral
,,system,"plt.title(f""Predicted: {predicted_class_name}"")",Neutral,Neutral,Neutral
,,system,plt.axis('off')  # Turn off axis,Neutral,Neutral,Neutral
,,system,plt.show(),Neutral,Neutral,Neutral
07/04/25,17:56,Nishita 🪰,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,17:56,Nishita 🪰,👆Imp for MLA cie 3 evaluation,Neutral,Neutral,Neutral
07/04/25,22:06,rohxn 03,In a meeting nishita,Neutral,Neutral,Neutral
,,system,Ill be back,Negative,Neutral,Neutral
07/04/25,22:07,Gass,Dai,Neutral,Neutral,Neutral
07/04/25,22:07,Gass,Call me back when you finish your meeting,Neutral,Neutral,Neutral
07/04/25,22:11,Nishita 🪰,Ok,Positive,Neutral,Neutral
07/04/25,22:11,Nishita 🪰,Begaa call maduu,Neutral,Neutral,Neutral
07/04/25,22:13,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:13,rohxn 03,Haa finished,Neutral,Neutral,Neutral
07/04/25,22:13,rohxn 03,Call,Neutral,Neutral,Neutral
07/04/25,22:14,Gass,Ok but please check asap avnu submit madu andha,Positive,Neutral,Neutral
07/04/25,22:18,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:18,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:18,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:18,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:19,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:19,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:19,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:19,Gass,Raw? <This message was edited>,Neutral,Neutral,Neutral
07/04/25,22:19,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:20,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:20,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:20,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:21,Gass,Ok thank you,Positive,Neutral,Neutral
07/04/25,22:22,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:22,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:22,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:23,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
07/04/25,22:23,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
08/04/25,13:05,Wifey❤️,"Nishita upload this file in colab and create a new cell for confusion matrix, I need that graph so",Neutral,Neutral,Neutral
08/04/25,13:05,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
08/04/25,13:06,Wifey❤️,like this for cnn we should need,Positive,Neutral,Neutral
08/04/25,17:17,Nishita 🪰,TOC exam is on 15th Tuesday,Neutral,Neutral,Neutral
08/04/25,17:17,Nishita 🪰,11:10 to 1:00,Neutral,Neutral,Neutral
08/04/25,17:17,Nishita 🪰,Check timetable,Neutral,Neutral,Neutral
08/04/25,19:20,Wifey❤️,Shistry Ma'am is on leave soo u ppl just call and ask her about your marks,Negative,Neutral,Neutral
08/04/25,19:26,Nishita 🪰,Guna should we msg her better,Positive,Neutral,Neutral
08/04/25,19:27,Nishita 🪰,??,Neutral,Neutral,Neutral
08/04/25,19:27,Wifey❤️,Haa maduu pa,Neutral,Neutral,Neutral
08/04/25,19:29,Wifey❤️,🙄,Neutral,Neutral,Neutral
08/04/25,19:31,Nishita 🪰,Number kalsu,Positive,Neutral,Neutral
08/04/25,19:31,Wifey❤️,ahh,Neutral,Neutral,Neutral
08/04/25,19:31,Wifey❤️,+91 96930 36030,Neutral,Neutral,Neutral
08/04/25,20:15,rohxn 03,Whats this??,Neutral,Neutral,Neutral
08/04/25,20:15,Wifey❤️,maam's no,Negative,Neutral,Neutral
08/04/25,20:15,Wifey❤️,shistry kumari,Neutral,Neutral,Neutral
08/04/25,20:18,rohxn 03,Okkk,Neutral,Neutral,Neutral
08/04/25,20:19,rohxn 03,Hey @918799146002 How many references should we add on report,Neutral,Neutral,Neutral
,,system,He didnt mentioned,Neutral,Neutral,Neutral
08/04/25,20:20,rohxn 03,@919663957450 Collect referemces from google scholars,Neutral,Neutral,Neutral
,,system,Type,Neutral,Neutral,Neutral
,,system,1. FER using cnn,Neutral,Neutral,Neutral
,,system,2. FER using ViT,Neutral,Neutral,Neutral
,,system,Collect 5 links each begaaa,Neutral,Neutral,Neutral
08/04/25,20:28,Wifey❤️,ok,Positive,Neutral,Neutral
08/04/25,20:30,Wifey❤️,https://www.mdpi.com/1088298,Neutral,Neutral,Neutral
08/04/25,20:31,Wifey❤️,like this??,Positive,Neutral,Neutral
08/04/25,20:33,Wifey❤️,chuu,Neutral,Neutral,Neutral
08/04/25,20:35,Wifey❤️,"S. B. Musa and H. Tjandrasa, ""Analisis fitur sinyal emosi eeg berdasarkan hybrid decompotion"", ENERGY, vol. 7, no. 1, pp. 7-12, 2017.",Positive,Neutral,Neutral
,,system,Google Scholar,Neutral,Neutral,Neutral
08/04/25,20:35,Wifey❤️,or like this,Positive,Neutral,Neutral
08/04/25,20:36,Wifey❤️,@916238330557 is this how I supposed to do ?,Neutral,Neutral,Neutral
08/04/25,20:56,Wifey❤️,FER REFERENCE,Neutral,Neutral,Neutral
,,system,1) DOI: 10.1109/ICECCME55909.2022.9988371,Neutral,Neutral,Neutral
,,system,2) DOI: 10.1109/ICSGRC62081.2024.10691228,Neutral,Neutral,Neutral
,,system,3) DOI: 10.1109/ACCESS.2024.3380847,Neutral,Neutral,Neutral
,,system,4) DOI: 10.1109/ICEARS53579.2022.9751735,Neutral,Neutral,Neutral
,,system,5) DOI: 10.1109/ACCESS.2019.2949741,Neutral,Neutral,Neutral
08/04/25,20:56,Wifey❤️,FER using ViT,Neutral,Neutral,Neutral
,,system,1) DOI: 10.1109/CommNet56067.2022.9993933,Neutral,Neutral,Neutral
,,system,2) https://doi.org/10.3390/s22103729,Neutral,Neutral,Neutral
,,system,3) https://doi.org/10.1016/j.ins.2021.08.043,Neutral,Neutral,Neutral
,,system,4) DOI: 10.1109/SMC53992.2023.10394018,Neutral,Neutral,Neutral
,,system,5) DOI: 10.1109/3ict64318.2024.10824313,Neutral,Neutral,Neutral
08/04/25,20:56,Wifey❤️,like this Ive done .....,Positive,Neutral,Neutral
08/04/25,20:57,rohxn 03,Https should be there,Neutral,Neutral,Neutral
08/04/25,20:57,rohxn 03,Like 2 and 3,Positive,Neutral,Neutral
08/04/25,20:57,Wifey❤️,Doi alla?,Neutral,Neutral,Neutral
08/04/25,20:57,rohxn 03,When we click it should directly go to the webpage,Neutral,Neutral,Neutral
08/04/25,20:57,Wifey❤️,In ppt we can make it as link <This message was edited>,Neutral,Neutral,Neutral
08/04/25,20:58,rohxn 03,If we copy the line and paste will it redirect to the corresponding research paper??,Neutral,Neutral,Neutral
08/04/25,20:58,rohxn 03,Then ok,Positive,Neutral,Neutral
08/04/25,20:58,Nishita 🪰,No he didn't,Negative,Neutral,Neutral
,,system,I think 5 is ok,Positive,Neutral,Neutral
08/04/25,20:59,rohxn 03,Fine we'll give 5 each,Positive,Neutral,Neutral
08/04/25,20:59,Wifey❤️,yes,Positive,Neutral,Neutral
08/04/25,20:59,rohxn 03,Fine,Positive,Neutral,Neutral
08/04/25,21:00,Wifey❤️,should i search,Neutral,Neutral,Neutral
08/04/25,21:00,Wifey❤️,other,Neutral,Neutral,Neutral
08/04/25,21:00,rohxn 03,No need this is fyn,Negative,Neutral,Neutral
08/04/25,21:00,Wifey❤️,can u just check,Neutral,Neutral,Neutral
08/04/25,21:01,Wifey❤️,whether it is directly going ot that page,Neutral,Neutral,Neutral
08/04/25,21:01,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
08/04/25,21:03,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
08/04/25,21:03,Wifey❤️,if i copy paste that DOI link it is howing like this,Positive,Neutral,Neutral
08/04/25,21:04,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
08/04/25,21:08,Wifey❤️,FER REFERENCES,Neutral,Neutral,Neutral
,,system,1.  https://www.researchgate.net/publication/376223715_Facial_Emotion_Recognition_usign_CNN?utm_source=chatgpt.com,Neutral,Neutral,Neutral
,,system,2.  https://www.researchgate.net/publication/381479599_Facial_Emotion_Recognition_And_Detection_Using_Convolutional_Neural_Network?utm_source=chatgpt.com,Neutral,Neutral,Neutral
,,system,3.  https://www.researchgate.net/publication/380241292_Facial_Expression_Recognition_Using_Convolutional_Neural_Network,Neutral,Neutral,Neutral
,,system,4.  https://www.researchgate.net/publication/379188944_Facial_Emotion_Recognition_and_Synthesis_with_Convolutional_Neural_Networks,Neutral,Neutral,Neutral
,,system,5.  https://www.researchgate.net/publication/384358835_From_Image_to_Emotion_Exploring_CNN_Architectures_for_Facial_Emotion_Recognition,Neutral,Neutral,Neutral
08/04/25,21:09,Wifey❤️,LIKE THIS RYT??,Positive,Neutral,Neutral
08/04/25,21:16,Wifey❤️,FER using ViT REFERENCES,Neutral,Neutral,Neutral
,,system,1.  https://www.researchgate.net/publication/376854046_Recognition_of_Facial_Expressions_Using_Vision_Transformer_Reconocimiento_de_expresiones_faciales_con_vision_transformer,Neutral,Neutral,Neutral
,,system,2.  https://www.researchgate.net/publication/373526808_Fine_Tuning_Vision_Transformer_Model_for_Facial_Emotion_Recognition_Performance_Analysis_for_Human-Machine_Teaming?utm_source=chatgpt.com,Neutral,Neutral,Neutral
,,system,3.  https://www.researchgate.net/publication/362714323_ViTFER_Facial_Emotion_Recognition_with_Vision_Transformers?utm_source=chatgpt.com,Neutral,Neutral,Neutral
,,system,4.  https://www.researchgate.net/publication/388513380_Enhanced_Facial_Emotion_Recognition_Using_Vision_Transformer_Models,Neutral,Neutral,Neutral
,,system,5.  https://www.researchgate.net/publication/362714323_ViTFER_Facial_Emotion_Recognition_with_Vision_Transformers,Neutral,Neutral,Neutral
08/04/25,21:17,Wifey❤️,everything is directly going to that page,Neutral,Neutral,Neutral
08/04/25,21:25,rohxn 03,Fine,Positive,Neutral,Neutral
08/04/25,21:44,Wifey❤️,Ok,Positive,Neutral,Neutral
08/04/25,22:33,Nishita 🪰,@916238330557 come tmr at 10:30 to Soef block ground floor,Negative,Neutral,Neutral
08/04/25,22:37,rohxn 03,Reason?,Neutral,Neutral,Neutral
08/04/25,22:37,Nishita 🪰,NOC,Neutral,Neutral,Neutral
08/04/25,22:37,rohxn 03,She told??,Neutral,Neutral,Neutral
08/04/25,22:37,Nishita 🪰,I called you for something else,Neutral,Neutral,Neutral
08/04/25,22:37,Nishita 🪰,Guna told,Neutral,Neutral,Neutral
08/04/25,22:37,rohxn 03,Call call,Neutral,Neutral,Neutral
09/04/25,07:31,rohxn 03,@918799146002 today when ull be free after class hours?,Positive,Neutral,Neutral
09/04/25,10:16,Nishita 🪰,U know after lunch,Neutral,Neutral,Neutral
,,system,Today there are no minors work,Negative,Neutral,Neutral
09/04/25,10:16,Nishita 🪰,Where are you ??,Neutral,Neutral,Neutral
09/04/25,10:17,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
09/04/25,10:24,Nishita 🪰,Don't send voice message,Neutral,Neutral,Neutral
,,system,Tell in words,Neutral,Neutral,Neutral
09/04/25,10:24,Wifey❤️,It's okay after your class listem,Positive,Neutral,Neutral
09/04/25,10:24,Wifey❤️,urgent illaaa,Positive,Neutral,Neutral
09/04/25,10:24,Nishita 🪰,Where are you now ??,Neutral,Neutral,Neutral
09/04/25,10:25,Wifey❤️,Classroom,Neutral,Neutral,Neutral
09/04/25,10:25,Nishita 🪰,Should we go to Shruti now ??,Neutral,Neutral,Neutral
09/04/25,10:26,Wifey❤️,No,Negative,Neutral,Neutral
09/04/25,10:26,Nishita 🪰,Ok,Positive,Neutral,Neutral
09/04/25,10:59,Wifey❤️,Where r u both,Neutral,Neutral,Neutral
09/04/25,10:59,Wifey❤️,Bannii ivagaaa,Neutral,Neutral,Neutral
09/04/25,11:21,Nishita 🪰,This message was deleted,Neutral,Neutral,Neutral
09/04/25,11:22,Nishita 🪰,This message was deleted,Neutral,Neutral,Neutral
09/04/25,11:42,Nishita 🪰,<Media omitted>,Neutral,Neutral,Neutral
09/04/25,13:54,rohxn 03,@918799146002 When ull come,Neutral,Neutral,Neutral
09/04/25,13:54,rohxn 03,Mention the time,Neutral,Neutral,Neutral
09/04/25,13:55,rohxn 03,Then we can go to eat,Neutral,Neutral,Neutral
09/04/25,13:55,rohxn 03,We have to gaurd the epochs ryt😭,Negative,Neutral,Neutral
09/04/25,14:09,Nishita 🪰,2:15 I leave,Negative,Neutral,Neutral
09/04/25,14:09,Nishita 🪰,In 5 mins I will come okk,Neutral,Neutral,Neutral
09/04/25,15:42,Nishita 🪰,Where are you both ??,Neutral,Neutral,Neutral
09/04/25,15:42,Nishita 🪰,Come fast,Neutral,Neutral,Neutral
09/04/25,20:00,Nishita 🪰,Hey @919663957450 we have a lot of work to do but as we lost a lot of time we couldn't complete it.,Negative,Neutral,Neutral
,,system,So can we meet tomorrow somewhere outside??,Neutral,Neutral,Neutral
09/04/25,20:01,Wifey❤️,outside ahh,Neutral,Neutral,Neutral
09/04/25,20:01,Wifey❤️,nale holidayyyyyyy,Neutral,Neutral,Neutral
09/04/25,20:01,Nishita 🪰,Yess,Neutral,Neutral,Neutral
09/04/25,20:02,rohxn 03,Oooooo yas yas,Neutral,Neutral,Neutral
09/04/25,20:02,Wifey❤️,yen work ide,Neutral,Neutral,Neutral
09/04/25,20:02,Wifey❤️,nanu maneli modoke agalvaa??,Neutral,Neutral,Neutral
09/04/25,20:02,rohxn 03,Agallaaa,Neutral,Neutral,Neutral
09/04/25,20:02,Nishita 🪰,Check what I sent to you first then do yessssss,Neutral,Neutral,Neutral
09/04/25,20:02,rohxn 03,We need 2 laps,Neutral,Neutral,Neutral
09/04/25,20:02,rohxn 03,That to charging pointu irbekku alvaa,Neutral,Neutral,Neutral
09/04/25,20:03,Wifey❤️,ayyoo yen madly nanu then,Negative,Neutral,Neutral
09/04/25,20:03,rohxn 03,Haaa ok😒,Positive,Neutral,Neutral
09/04/25,20:03,rohxn 03,Run around ur home 3 times,Neutral,Neutral,Neutral
09/04/25,20:03,Wifey❤️,allaa maneli I cant do ahh,Neutral,Neutral,Neutral
09/04/25,20:03,rohxn 03,😒,Neutral,Neutral,Neutral
09/04/25,20:03,rohxn 03,U can,Neutral,Neutral,Neutral
09/04/25,20:03,rohxn 03,This one,Neutral,Neutral,Neutral
09/04/25,20:03,rohxn 03,Baai ilvaa ath muchkondu baaa,Neutral,Neutral,Neutral
,,system,Jyaasthi work ide,Neutral,Neutral,Neutral
09/04/25,20:04,Wifey❤️,Ayyo howdaa,Neutral,Neutral,Neutral
09/04/25,20:04,rohxn 03,Ayyuu howduuu😏,Neutral,Neutral,Neutral
09/04/25,20:04,Nishita 🪰,Only work nothing else otherwise you both only go,Neutral,Neutral,Neutral
09/04/25,20:04,Wifey❤️,Where to,Neutral,Neutral,Neutral
09/04/25,20:04,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
09/04/25,20:04,Nishita 🪰,That we will decide,Neutral,Neutral,Neutral
09/04/25,20:04,rohxn 03,Rr mall??,Neutral,Neutral,Neutral
09/04/25,20:05,Wifey❤️,Ooo,Neutral,Neutral,Neutral
09/04/25,20:05,rohxn 03,ooO,Neutral,Neutral,Neutral
09/04/25,20:05,Wifey❤️,🙄,Neutral,Neutral,Neutral
09/04/25,20:06,Nishita 🪰,I will literally slap you 😤,Positive,Neutral,Neutral
09/04/25,20:06,Wifey❤️,Time???,Neutral,Neutral,Neutral
09/04/25,20:06,Nishita 🪰,Sir will only tell ??,Neutral,Neutral,Neutral
09/04/25,20:07,rohxn 03,Belegeee 10 30 then only these shops will open ryt,Neutral,Neutral,Neutral
09/04/25,20:07,rohxn 03,But even if we go to mall charging points irbekku alvaa,Neutral,Neutral,Neutral
09/04/25,20:07,rohxn 03,Especially nishitas lap,Neutral,Neutral,Neutral
09/04/25,20:07,Wifey❤️,California burrito alli ide,Neutral,Neutral,Neutral
09/04/25,20:07,Wifey❤️,Charging point,Neutral,Neutral,Neutral
09/04/25,20:07,rohxn 03,But we cant spent a whole day in there,Neutral,Neutral,Neutral
09/04/25,20:07,Wifey❤️,Under table only it is there,Neutral,Neutral,Neutral
09/04/25,20:08,Wifey❤️,Adee.... Soo wt todo,Neutral,Neutral,Neutral
09/04/25,20:08,rohxn 03,Noon alli we ll go to eat ryt,Neutral,Neutral,Neutral
09/04/25,20:08,rohxn 03,Before that nishitaaaa.....,Neutral,Neutral,Neutral
09/04/25,20:08,Nishita 🪰,Then what you will go for shopping or what ??,Neutral,Neutral,Neutral
09/04/25,20:08,rohxn 03,If ur lap is full charge how many hours we get,Neutral,Neutral,Neutral
09/04/25,20:08,rohxn 03,Ayyoooo bvc r u planning to sit in CB for entire day,Neutral,Neutral,Neutral
09/04/25,20:08,Nishita 🪰,Max to max 3 hrs,Neutral,Neutral,Neutral
09/04/25,20:09,rohxn 03,U be a worker nishita,Neutral,Neutral,Neutral
09/04/25,20:09,rohxn 03,Clean all the tavles while we charge🤨,Positive,Neutral,Neutral
09/04/25,20:09,rohxn 03,Shit!!,Negative,Neutral,Neutral
09/04/25,20:09,rohxn 03,Lulu???,Neutral,Neutral,Neutral
09/04/25,20:09,rohxn 03,Charging ports idyaaa,Neutral,Neutral,Neutral
09/04/25,20:09,Nishita 🪰,It will be very far da ??,Neutral,Neutral,Neutral
09/04/25,20:10,Nishita 🪰,Should we search for some cyber cafe ??,Neutral,Neutral,Neutral
09/04/25,20:10,rohxn 03,Should i bring my extention board,Neutral,Neutral,Neutral
09/04/25,20:10,rohxn 03,I have one,Neutral,Neutral,Neutral
09/04/25,20:10,rohxn 03,Cyberaaaa,Neutral,Neutral,Neutral
09/04/25,20:10,rohxn 03,Why,Neutral,Neutral,Neutral
09/04/25,20:11,Nishita 🪰,There we can sit for the whole day ??,Neutral,Neutral,Neutral
09/04/25,20:11,rohxn 03,Really?,Neutral,Neutral,Neutral
09/04/25,20:11,Nishita 🪰,I think so,Neutral,Neutral,Neutral
09/04/25,20:11,rohxn 03,Where are they situated,Neutral,Neutral,Neutral
09/04/25,20:11,Nishita 🪰,Idk we need to search,Negative,Neutral,Neutral
09/04/25,20:11,rohxn 03,Allaaa here library open aagalvaa??,Neutral,Neutral,Neutral
09/04/25,20:12,Nishita 🪰,Maybe it will be but you can only go I think so,Neutral,Neutral,Neutral
09/04/25,20:12,Wifey❤️,nale if I come they will not allow me in,Negative,Neutral,Neutral
09/04/25,20:13,rohxn 03,Who will not allow u where🤨,Negative,Neutral,Neutral
09/04/25,20:13,Wifey❤️,college,Neutral,Neutral,Neutral
09/04/25,20:13,Nishita 🪰,Security idoits,Positive,Neutral,Neutral
09/04/25,20:13,rohxn 03,College Bedaa then,Neutral,Neutral,Neutral
09/04/25,20:13,Wifey❤️,ahhh,Neutral,Neutral,Neutral
09/04/25,20:13,rohxn 03,But where can we sit and work,Neutral,Neutral,Neutral
09/04/25,20:13,Wifey❤️,i really donno eeeeeeeee,Neutral,Neutral,Neutral
09/04/25,20:14,Nishita 🪰,Rohan u went to cb right ?? What time ??,Neutral,Neutral,Neutral
09/04/25,20:14,rohxn 03,This time only,Neutral,Neutral,Neutral
09/04/25,20:14,rohxn 03,We can go there,Neutral,Neutral,Neutral
09/04/25,20:14,rohxn 03,But how can we sit there for hours without ordering anything,Neutral,Neutral,Neutral
09/04/25,20:15,rohxn 03,@919663957450 Telk ur amma or appa naale some registration ide so u need 300,Neutral,Neutral,Neutral
09/04/25,20:15,Wifey❤️,adhu nija,Neutral,Neutral,Neutral
09/04/25,20:15,rohxn 03,We need to eat,Neutral,Neutral,Neutral
09/04/25,20:15,Wifey❤️,ahh,Neutral,Neutral,Neutral
09/04/25,20:15,Nishita 🪰,Ya that is for sure we need to,Positive,Neutral,Neutral
09/04/25,20:16,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
09/04/25,20:16,Wifey❤️,ahh i will ask,Neutral,Neutral,Neutral
09/04/25,20:16,Wifey❤️,let me see,Neutral,Neutral,Neutral
09/04/25,20:17,Nishita 🪰,Okk,Neutral,Neutral,Neutral
09/04/25,20:17,rohxn 03,See allaa do,Neutral,Neutral,Neutral
,,system,"Illaa andre i cant buy u, other than tissue paper",Neutral,Neutral,Neutral
09/04/25,20:17,Nishita 🪰,🤣🤣,Positive,Neutral,Neutral
09/04/25,20:17,Wifey❤️,🙄🙄,Neutral,Neutral,Neutral
09/04/25,20:22,rohxn 03,😁,Positive,Neutral,Neutral
09/04/25,20:23,Wifey❤️,ookok,Neutral,Neutral,Neutral
09/04/25,20:39,Nishita 🪰,@916238330557 is this correct ??,Neutral,Neutral,Neutral
09/04/25,20:39,Nishita 🪰,<Media omitted>,Neutral,Neutral,Neutral
09/04/25,21:26,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
09/04/25,21:33,rohxn 03,@918799146002 create a gmeet for 10 30 if u both are free ok,Positive,Neutral,Neutral
09/04/25,21:33,rohxn 03,And @919663957450 U,Neutral,Neutral,Neutral
09/04/25,21:36,Wifey❤️,10.30,Neutral,Neutral,Neutral
09/04/25,21:36,Wifey❤️,Ah,Neutral,Neutral,Neutral
09/04/25,21:36,Wifey❤️,This message was deleted,Neutral,Neutral,Neutral
09/04/25,21:47,Wifey❤️,Send the ipynb file if u done !,Neutral,Neutral,Neutral
09/04/25,22:08,rohxn 03,Maribeda ok,Positive,Neutral,Neutral
09/04/25,22:09,rohxn 03,Take ur time and do,Neutral,Neutral,Neutral
09/04/25,22:13,Nishita 🪰,Hmm,Neutral,Neutral,Neutral
09/04/25,22:13,Nishita 🪰,Now I am eating,Neutral,Neutral,Neutral
09/04/25,22:14,Nishita 🪰,Can we do gmeet at 10:45 or people start at 10:30 I will join later ??,Positive,Neutral,Neutral
09/04/25,22:14,Nishita 🪰,https://meet.google.com/mod-wvym-hvg,Neutral,Neutral,Neutral
09/04/25,22:14,rohxn 03,No u come when u done,Negative,Neutral,Neutral
09/04/25,22:14,rohxn 03,And u too @919663957450,Neutral,Neutral,Neutral
09/04/25,22:15,Nishita 🪰,Okk,Neutral,Neutral,Neutral
09/04/25,22:15,rohxn 03,But don't be too late,Neutral,Neutral,Neutral
09/04/25,22:15,rohxn 03,Thats it,Neutral,Neutral,Neutral
09/04/25,22:15,Wifey❤️,U ppl joined,Neutral,Neutral,Neutral
09/04/25,22:46,Wifey❤️,@918799146002  aythaa??? <This message was edited>,Neutral,Neutral,Neutral
09/04/25,22:46,Wifey❤️,swalpa bega baa,Neutral,Neutral,Neutral
09/04/25,22:46,Wifey❤️,if everyone sleep I cant talk,Neutral,Neutral,Neutral
09/04/25,22:49,rohxn 03,When will everyone sleeps??,Neutral,Neutral,Neutral
09/04/25,22:49,Wifey❤️,they will sleep now,Neutral,Neutral,Neutral
09/04/25,22:49,Wifey❤️,11 aythu alvaa,Neutral,Neutral,Neutral
09/04/25,22:49,Wifey❤️,i mean almost,Neutral,Neutral,Neutral
09/04/25,22:55,rohxn 03,@918799146002,Neutral,Neutral,Neutral
09/04/25,22:55,rohxn 03,Naale morning meeting is there ok,Positive,Neutral,Neutral
09/04/25,22:55,rohxn 03,Pls dont miss,Positive,Neutral,Neutral
09/04/25,22:55,rohxn 03,Its really urgent,Positive,Neutral,Neutral
09/04/25,22:55,rohxn 03,By 7 yellaru join aagbekku,Positive,Neutral,Neutral
09/04/25,22:55,rohxn 03,Its really important,Positive,Neutral,Neutral
09/04/25,22:56,rohxn 03,@918799146002  and @919663957450  u ppl have join without fail,Positive,Neutral,Neutral
09/04/25,22:56,Wifey❤️,ok,Positive,Neutral,Neutral
09/04/25,22:56,Nishita 🪰,I came is it possible now,Neutral,Neutral,Neutral
09/04/25,22:56,rohxn 03,Ammuu??,Neutral,Neutral,Neutral
09/04/25,22:56,rohxn 03,Is it,Neutral,Neutral,Neutral
09/04/25,22:56,Wifey❤️,hmmok,Neutral,Neutral,Neutral
09/04/25,22:57,rohxn 03,I came,Neutral,Neutral,Neutral
09/04/25,22:58,rohxn 03,We cant hear,Neutral,Neutral,Neutral
09/04/25,22:58,rohxn 03,A single thing ammu,Neutral,Neutral,Neutral
09/04/25,23:21,Wifey❤️,Haa,Neutral,Neutral,Neutral
09/04/25,23:21,Wifey❤️,Assign madi task,Neutral,Neutral,Neutral
09/04/25,23:21,rohxn 03,Wait,Neutral,Neutral,Neutral
09/04/25,23:21,Wifey❤️,Let me go sleep😁,Positive,Neutral,Neutral
09/04/25,23:26,Nishita 🪰,<Media omitted>,Neutral,Neutral,Neutral
09/04/25,23:29,rohxn 03,@919663957450 Tasks,Neutral,Neutral,Neutral
,,system,"1. Get reference for FER using both CNN and ViT model(in this ppt we r comparing these 2 model which is better), so u need to find ppts based on that",Positive,Neutral,Neutral
,,system,"2. Ppt design part is completely ur responsibility, so search in google, canva, presentation.ai, like these websites and try to build a good looking ppt",Positive,Neutral,Neutral
,,system,"3. Ill send our research paper or report, make it plagiarism free",Positive,Neutral,Neutral
,,system,"4. Search in youtube for a good 3d game using unity see the first part and last part so u have an idea how the game looks like when playing, if u find it well sent the youtube link in group",Positive,Neutral,Neutral
09/04/25,23:32,Wifey❤️,Okayy,Neutral,Neutral,Neutral
09/04/25,23:33,rohxn 03,@918799146002 Tasks,Neutral,Neutral,Neutral
,,system,"1. Help @919663957450 To make a ppt without tech error and content error, get more clarity on our problem statement(u can refer the research paper if u want) so u can help her create one",Positive,Neutral,Neutral
,,system,2. Try modifying the confusion matrix for better result (u can take ur time as its not a must now),Positive,Neutral,Neutral
,,system,"3. Search in youtube for a good 3d game using unity see the first part and last part so u have an idea how the game looks like when playing, if u find it well sent the youtube link in group",Positive,Neutral,Neutral
09/04/25,23:35,rohxn 03,@919663957450 Task 4 and @918799146002 Task 3,Neutral,Neutral,Neutral
,,system,"Do this before we meet tomorrow, that helps to complete fast",Positive,Neutral,Neutral
10/04/25,09:44,rohxn 03,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,09:44,rohxn 03,Sunil sir,Neutral,Neutral,Neutral
10/04/25,10:02,Wifey❤️,@918799146002 When ur planning to leave,Negative,Neutral,Neutral
10/04/25,10:29,Nishita 🪰,I will leave pg by 10:45,Negative,Neutral,Neutral
10/04/25,10:30,Nishita 🪰,@916238330557 bring my parcel with you don't forget,Positive,Neutral,Neutral
10/04/25,10:35,rohxn 03,No i wont,Negative,Neutral,Neutral
10/04/25,10:35,rohxn 03,Leave at 11,Negative,Neutral,Neutral
10/04/25,10:35,rohxn 03,I want to bath,Positive,Neutral,Neutral
10/04/25,10:36,Nishita 🪰,Y 😡,Neutral,Neutral,Neutral
10/04/25,10:36,Nishita 🪰,Ok but it will take me time to reach the metro station ok,Positive,Neutral,Neutral
10/04/25,10:49,rohxn 03,Leave leave leave,Negative,Neutral,Neutral
10/04/25,10:49,rohxn 03,Im all ready,Positive,Neutral,Neutral
10/04/25,10:49,Wifey❤️,Im leaving noe,Neutral,Neutral,Neutral
10/04/25,10:49,Wifey❤️,Now,Neutral,Neutral,Neutral
10/04/25,10:49,Wifey❤️,Appa will drop me till college,Negative,Neutral,Neutral
